"UNIQUE_ID","STATION_ID","AGENCY_CODE","DATE","METHOD","SAMPLE_NUMBER","CONDITION","REACH","YEAR","REACH_YEAR","ISSUE","WARNING","FINAL_ID","AGENCY_ID","REPORTING_VALUE","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","ORDER","SUBORDER","FAMILY","SUBFAMILY","TRIBE","GENUS","SPECIES"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","CHIMARRA","CHIMARRA",8,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","PHILOPOTAMIDAE","CHIMARRINAE","CHIMARRINAE","CHIMARRA","CHIMARRA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","CHIRONOMIDAE","CHIRONOMIDAE",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","CORBICULA","CORBICULA",41,"MOLLUSCA","MOLLUSCA","BIVALVIA","HETERODONTA","VENEROIDA","VENEROIDA","CORBICULIDAE","CORBICULIDAE","CORBICULIDAE","CORBICULA","CORBICULA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","ELLIPTIO_COMPLANATA","ELLIPTIO_COMPLANATA",1,"MOLLUSCA","MOLLUSCA","BIVALVIA","PALAEOHETERODONTA","UNIONOIDA","UNIONOIDA","UNIONIDAE","AMBLEMINAE","PLEUROBEMINI","ELLIPTIO","ELLIPTIO_COMPLANATA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","GAMMARUS","GAMMARUS",3,"ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","HEPTAGENIIDAE","HEPTAGENIIDAE",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","HETAERINA","HETAERINA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","ODONATA","ZYGOPTERA","CALOPTERYGIDAE","CALOPTERYGIDAE","CALOPTERYGIDAE","HETAERINA","HETAERINA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","HYDROPSYCHE","HYDROPSYCHE",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","ISONYCHIA","ISONYCHIA",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIA","ISONYCHIA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","LEPTOXIS","LEPTOXIS",1,"MOLLUSCA","MOLLUSCA","GASTROPODA","GASTROPODA","NEOTAENIOGLOSSA","NEOTAENIOGLOSSA","PLEUROCERIDAE","PLEUROCERIDAE","PLEUROCERIDAE","LEPTOXIS","LEPTOXIS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","MACCAFFERTIUM","MACCAFFERTIUM",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","MACROSTEMUM","MACROSTEMUM",21,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","MACRONEMATINAE","MACRONEMATINI","MACROSTEMUM","MACROSTEMUM"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","MICROCYLLOEPUS","MICROCYLLOEPUS",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","MICROCYLLOEPUS","MICROCYLLOEPUS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","NEOPERLA","NEOPERLA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","PERLINAE","NEOPERLINI","NEOPERLA","NEOPERLA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","NIGRONIA","NIGRONIA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA","MEGALOPTERA","CORYDALIDAE","CHAULIODINAE","CHAULIODINAE","NIGRONIA","NIGRONIA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","OPTIOSERVUS","OPTIOSERVUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","OPTIOSERVUS","OPTIOSERVUS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","STENELMIS","STENELMIS",87,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","STENELMIS","STENELMIS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","TELOGANOPSIS","TELOGANOPSIS",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","EPHEMERELLIDAE","EPHEMERELLIDAE","EPHEMERELLIDAE","TELOGANOPSIS","TELOGANOPSIS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","TRICORYTHODES","TRICORYTHODES",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","LEPTOHYPHIDAE","LEPTOHYPHIDAE","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","AGNETINA","AGNETINA",11,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","PERLINAE","PERLINI","AGNETINA","AGNETINA"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","ANTHOPOTAMUS","ANTHOPOTAMUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","POTAMANTHIDAE","POTAMANTHIDAE","POTAMANTHIDAE","ANTHOPOTAMUS","ANTHOPOTAMUS"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","BAETIS","BAETIS",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","BAETIS","BAETIS"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","BRACHYCENTRUS","BRACHYCENTRUS",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","BRACHYCENTRIDAE","BRACHYCENTRIDAE","BRACHYCENTRIDAE","BRACHYCENTRUS","BRACHYCENTRUS"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","CHEUMATOPSYCHE","CHEUMATOPSYCHE",20,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","CHIMARRA","CHIMARRA",15,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","PHILOPOTAMIDAE","CHIMARRINAE","CHIMARRINAE","CHIMARRA","CHIMARRA"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","CHIRONOMIDAE","CHIRONOMIDAE",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","CNEPHIA","CNEPHIA",8,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","SIMULIIDAE","SIMULIINAE","PROSIMULIINI","CNEPHIA","CNEPHIA"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","CORBICULA","CORBICULA",7,"MOLLUSCA","MOLLUSCA","BIVALVIA","HETERODONTA","VENEROIDA","VENEROIDA","CORBICULIDAE","CORBICULIDAE","CORBICULIDAE","CORBICULA","CORBICULA"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","CORYDALUS","CORYDALUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA","MEGALOPTERA","CORYDALIDAE","CORYDALINAE","CORYDALINAE","CORYDALUS","CORYDALUS"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","HELICOPSYCHE","HELICOPSYCHE",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","HELICOPSYCHIDAE","HELICOPSYCHIDAE","HELICOPSYCHIDAE","HELICOPSYCHE","HELICOPSYCHE"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","HETEROCLOEON","HETEROCLOEON",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","HETEROCLOEON","HETEROCLOEON"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","HYDROPSYCHE","HYDROPSYCHE",40,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","ISONYCHIA","ISONYCHIA",20,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIA","ISONYCHIA"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","LEPTOXIS","LEPTOXIS",2,"MOLLUSCA","MOLLUSCA","GASTROPODA","GASTROPODA","NEOTAENIOGLOSSA","NEOTAENIOGLOSSA","PLEUROCERIDAE","PLEUROCERIDAE","PLEUROCERIDAE","LEPTOXIS","LEPTOXIS"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","MACCAFFERTIUM","MACCAFFERTIUM",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","MACROSTEMUM","MACROSTEMUM",13,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","MACRONEMATINAE","MACRONEMATINI","MACROSTEMUM","MACROSTEMUM"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","NEOPERLA","NEOPERLA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","PERLINAE","NEOPERLINI","NEOPERLA","NEOPERLA"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","OLIGOCHAETA","OLIGOCHAETA",1,"ANNELIDA","CLITELLATA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","ORTHOCLADIINAE","ORTHOCLADIINAE",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE","ORTHOCLADIINAE","ORTHOCLADIINAE","ORTHOCLADIINAE"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","STENELMIS","STENELMIS",33,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","STENELMIS","STENELMIS"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","TELOGANOPSIS","TELOGANOPSIS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","EPHEMERELLIDAE","EPHEMERELLIDAE","EPHEMERELLIDAE","TELOGANOPSIS","TELOGANOPSIS"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","TRICORYTHODES","TRICORYTHODES",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","LEPTOHYPHIDAE","LEPTOHYPHIDAE","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","AGNETINA","AGNETINA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","PERLINAE","PERLINI","AGNETINA","AGNETINA"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","BRACHYCENTRUS_NIGROSOMA","BRACHYCENTRUS_NIGROSOMA",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","BRACHYCENTRIDAE","BRACHYCENTRIDAE","BRACHYCENTRIDAE","BRACHYCENTRUS","BRACHYCENTRUS_NIGROSOMA"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","BRANCHIURA_SOWERBYI","BRANCHIURA_SOWERBYI",1,"ANNELIDA","CLITELLATA","OLIGOCHAETA","OLIGOCHAETA","TUBIFICIDA","TUBIFICIDA","NAIDIDAE","RHYACODRILINAE","RHYACODRILINAE","BRANCHIURA","BRANCHIURA_SOWERBYI"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","CHEUMATOPSYCHE","CHEUMATOPSYCHE",15,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","CHIMARRA_OBSCURA","CHIMARRA_OBSCURA",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","PHILOPOTAMIDAE","PHILOPOTAMINAE","PHILOPOTAMINAE","CHIMARRA","CHIMARRA_OBSCURA"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","CORBICULA","CORBICULA",48,"MOLLUSCA","MOLLUSCA","BIVALVIA","HETERODONTA","VENEROIDA","VENEROIDA","CORBICULIDAE","CORBICULIDAE","CORBICULIDAE","CORBICULA","CORBICULA"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","CORYDALUS_CORNUTUS","CORYDALUS_CORNUTUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA","MEGALOPTERA","CORYDALIDAE","CORYDALINAE","CORYDALINAE","CORYDALUS","CORYDALUS_CORNUTUS"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","ELLIPTIO_COMPLANATA","ELLIPTIO_COMPLANATA",1,"MOLLUSCA","MOLLUSCA","BIVALVIA","PALAEOHETERODONTA","UNIONOIDA","UNIONOIDA","UNIONIDAE","AMBLEMINAE","PLEUROBEMINI","ELLIPTIO","ELLIPTIO_COMPLANATA"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","ERPOBDELLA","ERPOBDELLA",1,"ANNELIDA","CLITELLATA","HIRUDINEA","HIRUDINEA","ARHYNCHOBDELLIDA","ERPOBDELLIFORMES","ERPOBDELLIDAE","ERPOBDELLINAE","ERPOBDELLINAE","ERPOBDELLA","ERPOBDELLA"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","GAMMARUS","GAMMARUS",23,"ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","HYDROPSYCHE","HYDROPSYCHE",7,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","HYDROPSYCHE_PHALERATA","HYDROPSYCHE_PHALERATA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE_PHALERATA"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","LUMBRICULIDAE","LUMBRICULIDAE",1,"ANNELIDA","CLITELLATA","OLIGOCHAETA","OLIGOCHAETA","LUMBRICULIDA","LUMBRICULIDA","LUMBRICULIDAE","LUMBRICULIDAE","LUMBRICULIDAE","LUMBRICULIDAE","LUMBRICULIDAE"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","MACROSTEMUM","MACROSTEMUM",8,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","MACRONEMATINAE","MACRONEMATINI","MACROSTEMUM","MACROSTEMUM"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","OPTIOSERVUS","OPTIOSERVUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","OPTIOSERVUS","OPTIOSERVUS"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","PSEPHENUS_HERRICKI","PSEPHENUS_HERRICKI",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE","PSEPHENINAE","PSEPHENUS","PSEPHENUS_HERRICKI"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","SIMULIUM","SIMULIUM",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","SIMULIIDAE","SIMULIINAE","SIMULIINI","SIMULIUM","SIMULIUM"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","STENELMIS","STENELMIS",49,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","STENELMIS","STENELMIS"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","NO","TRICORYTHODES","TRICORYTHODES",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","LEPTOHYPHIDAE","LEPTOHYPHIDAE","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES"
"LF_2014",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2014,"LF_2014","NO","YES","NAIDIDAE","TUBIFICIDAE",1,"ANNELIDA","CLITELLATA","OLIGOCHAETA","OLIGOCHAETA","TUBIFICIDA","TUBIFICIDA","NAIDIDAE","NAIDIDAE","NAIDIDAE","NAIDIDAE","NAIDIDAE"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","ANTHOPOTAMUS","ANTHOPOTAMUS",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","POTAMANTHIDAE","POTAMANTHIDAE","POTAMANTHIDAE","ANTHOPOTAMUS","ANTHOPOTAMUS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","ARGIA","ARGIA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","ODONATA","ZYGOPTERA","COENAGRIONIDAE","COENAGRIONIDAE","COENAGRIONIDAE","ARGIA","ARGIA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","BAETIS","BAETIS",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","BAETIS","BAETIS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","CNEPHIA","CNEPHIA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","SIMULIIDAE","SIMULIINAE","PROSIMULIINI","CNEPHIA","CNEPHIA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","CORBICULA","CORBICULA",9,"MOLLUSCA","MOLLUSCA","BIVALVIA","HETERODONTA","VENEROIDA","VENEROIDA","CORBICULIDAE","CORBICULIDAE","CORBICULIDAE","CORBICULA","CORBICULA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","HETEROCLOEON","HETEROCLOEON",8,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","HETEROCLOEON","HETEROCLOEON"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","HYDROPSYCHE","HYDROPSYCHE",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","ISONYCHIA","ISONYCHIA",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIA","ISONYCHIA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","MACROSTEMUM","MACROSTEMUM",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","MACRONEMATINAE","MACRONEMATINI","MACROSTEMUM","MACROSTEMUM"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","NEOPERLA","NEOPERLA",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","PERLINAE","NEOPERLINI","NEOPERLA","NEOPERLA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","PETROPHILA","PETROPHILA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","LEPIDOPTERA","LEPIDOPTERA","CRAMBIDAE","NYMPHULINAE","ARGYRACTINI","PETROPHILA","PETROPHILA"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","STENELMIS","STENELMIS",56,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","STENELMIS","STENELMIS"
"LF_2012",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2012,"LF_2012","NO","NO","TRICORYTHODES","TRICORYTHODES",6,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","LEPTOHYPHIDAE","LEPTOHYPHIDAE","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES"
"LF_2013",1,"ICPRB",1,"Kick Net",1,"NONE","LF",2013,"LF_2013","NO","NO","ACRONEURIA","ACRONEURIA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","ACRONEURIINAE","ACRONEURIINI","ACRONEURIA","ACRONEURIA"
