UNIQUE_ID,STATION_ID,DATE,SAMPLE_NUMBER,AGENCY_CODE,METHOD,FINAL_ID,REPORTING_VALUE
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,CHIRONOMIDAE,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,CORBICULA,4
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,ELMIDAE,2
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,GAMMARUS,8
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,HETEROCLOEON,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,HYDROPSYCHE,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,LEPTOXIS,2
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,LEUCROCUTA,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,MACROSTEMUM,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,OLIGOCHAETA,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,PROCLOEON,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,PSEUDOCLOEON,2
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,STENELMIS,36
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,TRICORYTHODES,10
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,BITHYNIA TENTACULATA,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,5
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,CORBICULA,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,GAMMARUS,3
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,HELICOPSYCHE,6
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,HEPTAGENIIDAE,3
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,HYDROPSYCHE,3
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,ISONYCHIA,5
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,LEPTOXIS,4
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,OPTIOSERVUS,2
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,ORTHOTRICHIA,19
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,SPHAERIIDAE,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,STENELMIS,38
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,TELOGANOPSIS,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,ICPRB,Kick Net,TRICORYTHODES,3
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,ANTHOPOTAMUS,4
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,BAETIS INTERCALARIS,6
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,CHEUMATOPSYCHE,7
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,CHIMARRA OBSCURA,2
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,CORBICULA,24
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,CORYDALUS CORNUTUS,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,GAMMARUS,16
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,HYDROPSYCHE,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,ISONYCHIA,10
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,LEPIDOSTOMA,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,LEPTOXIS CARINATA,2
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,MACCAFFERTIUM,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,PETROPHILA,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,POLYPEDILUM FLAVUM,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,PROTOPTILA,12
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,PSEPHENUS HERRICKI,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,PSEUDOCLOEON,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,STENELMIS,18
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,THIENEMANNIMYIA,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,ICPRB,Kick Net,TRICORYTHODES,6
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,ANTHOPOTAMUS,11
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,ARGIA,7
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,BAETIS,2
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,CAENIS,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,CHEUMATOPSYCHE,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,CHIRONOMIDAE,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,CNEPHIA,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,CORBICULA,4
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,GAMMARUS,5
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,HELICOPSYCHE,3
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,HYDROPSYCHE,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,LEPTOXIS,3
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,OLIGOCHAETA,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,STENELMIS,33
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,ICPRB,Kick Net,TRICORYTHODES,8
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,ANTHOPOTAMUS,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,16
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,CNEPHIA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,CORBICULA,3
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,GAMMARUS,4
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,HELICOPSYCHE,6
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,HEPTAGENIIDAE,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,HETEROCLOEON,2
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,HYDROPSYCHE,3
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,ISONYCHIA,8
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,LEPTOXIS,2
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,MACROSTEMUM,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,NEOPERLA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,OCHROTRICHIA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,OLIGOCHAETA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,ORTHOTRICHIA,8
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,STENELMIS,21
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,TELOGANOPSIS,2
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,ICPRB,Kick Net,TRICORYTHODES,5
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,ACRONEURIA ABNORMIS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,AGNETINA CAPITATA,2
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,ANTHOPOTAMUS,5
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,ARGIA,2
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,BAETIS,3
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,CHEUMATOPSYCHE,8
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,CHIMARRA OBSCURA,2
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,CHIMARRA SOCIA,3
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,CORBICULA,14
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,CORYDALUS CORNUTUS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,GAMMARUS,17
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,GOMPHIDAE,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,HYDROPSYCHE PHALERATA,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,HYDROPTILIDAE,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,ISONYCHIA,7
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,LEPTOXIS CARINATA,7
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,LEUCROCUTA,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,LUMBRICINA,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,MACROSTEMUM,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,PLAUDITUS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,PROTOPTILA,16
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,SERRATELLA DEFICIENS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,SIMULIUM,3
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,STENELMIS,28
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,ICPRB,Kick Net,TRICORYTHODES,4
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,ACRONEURIA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,ANTHOPOTAMUS,24
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,ARGIA,15
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,BAETIS,2
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,CALOPTERYX,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,CHEUMATOPSYCHE,2
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,CHIRONOMIDAE,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,CRAMBIDAE,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,GAMMARUS,13
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,GLOSSIPHONIIDAE,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,HELICOPSYCHE,4
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,HIRUDINEA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,LEPTOXIS,5
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,LEUCROCUTA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,MACROSTEMUM,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,OLIGOCHAETA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,PHYSA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,PSEPHENUS,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,STENACRON,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,STENELMIS,90
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,ICPRB,Kick Net,TRICORYTHODES,17
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,ACENTRELLA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,ACRONEURIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,AGNETINA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,ANTHOPOTAMUS,3
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,BAETIS,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,CERATOPSYCHE,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,12
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,CHIMARRA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,CNEPHIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,CORBICULA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,CORYDALUS,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,GAMMARUS,7
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,GOMPHUS,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,HEMERODROMIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,HETEROCLOEON,4
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,HYDROPSYCHE,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,ISONYCHIA,18
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,LEUCROCUTA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,MACROSTEMUM,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,OCHROTRICHIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,OLIGOCHAETA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,OPTIOSERVUS,6
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,ORTHOTRICHIA,12
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,SPHAERIIDAE,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,STENELMIS,65
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,ICPRB,Kick Net,TRICORYTHODES,3
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,ACRONEURIA ABNORMIS,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,ANTHOPOTAMUS,11
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,BAETIS INTERCALARIS,4
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,CHEUMATOPSYCHE,14
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,CHIMARRA OBSCURA,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,CHIMARRA SOCIA,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,CORBICULA,34
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,CORYDALUS CORNUTUS,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,GAMMARUS,43
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,GOMPHIDAE,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,HYDROPSYCHE,3
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,HYDROPSYCHE PHALERATA,3
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,ISONYCHIA,16
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,LEPTOXIS CARINATA,4
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,LEUCROCUTA,3
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,LUMBRICINA,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,LUMBRICULIDAE,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,MACCAFFERTIUM MEDIOPUNCTATUM,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,MACROSTEMUM,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,OPTIOSERVUS TRIVITTATUS,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,PETROPHILA,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,PLAUDITUS,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,PROTOPTILA,10
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,PSEPHENUS HERRICKI,3
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,SERRATELLA DEFICIENS,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,SIALIS,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,STENELMIS,63
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,THIENEMANNIMYIA,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,ICPRB,Kick Net,TRICORYTHODES,8
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,AGAPETUS,4
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,ANTHOPOTAMUS,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,BAETIDAE,3
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,BAETIS,2
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,CHEUMATOPSYCHE,3
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,CHIMARRA,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,CORBICULA,4
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,CORYDALUS,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,ECTOPRIA,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,GAMMARUS,8
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,HELICHUS,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,HELICOPSYCHE,3
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,HYDROPSYCHE,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,ISONYCHIA,5
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,LEPTOXIS,8
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,LEUCROCUTA,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,OPTIOSERVUS,4
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,PSEPHENUS,4
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,STENELMIS,24
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,TELOGANOPSIS,1
KXvlLR_100A_41145,KXvlLR_100A,8/24/2012,1,ICPRB,Kick Net,TRICORYTHODES,5
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,ANTHOPOTAMUS,2
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,ARGIA,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,BAETIS,10
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,CHIMARRA,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,CHIRONOMINI,2
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,CNEPHIA,7
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,CORBICULA,8
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,GAMMARUS,9
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,HELICOPSYCHE,4
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,HEPTAGENIIDAE,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,HYDROPSYCHE,12
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,HYDROPTILA,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,ISONYCHIA,10
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,LEPTOXIS,8
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,LEUCROCUTA,6
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,3
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,MACROSTEMUM,2
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,OLIGOCHAETA,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,OPTIOSERVUS,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,ORAVELIA,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,ORTHOTRICHIA,1
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,STENELMIS,20
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,TELOGANOPSIS,2
KXvlLR_100A_41494,KXvlLR_100A,8/8/2013,1,ICPRB,Kick Net,TRICORYTHODES,11
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,ANTHOPOTAMUS,11
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,ARGIA,5
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,BAETIS,3
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,BRANCHIURA SOWERBYI,1
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,CAENIS,5
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,CHEUMATOPSYCHE,18
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,CHIMARRA,2
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,CHIMARRA OBSCURA,2
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,CRICOTOPUS,1
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,DUBIRAPHIA,1
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,GAMMARUS,18
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,HETAERINA,1
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,ISONYCHIA,14
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,LEUCROCUTA,2
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,MACCAFFERTIUM,2
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,MICROTENDIPES PEDELLUS,1
KXvlLR_100A_41894,KXvlLR_100A,9/12/2014,1,ICPRB,Kick Net,OPTIOSERVUS TRIVITTATUS,1
